Age,Color,Sex,Weight,Housemanners,LeftUnattended,EarCleaning,AttendsClasses,BehavesWellClass,AttendsHomeSwitches,Status
11,5,1,55,3,2,3,3,3,3,1
14,5,1,64,4,4,0,0,4,5,1
6,1,0,55,5,4,5,5,4,5,0
5,1,0,48.8,5,5,4,5,5,5,1
9,1,0,0,4,5,5,5,4,5,1
11,5,1,80,5,5,5,5,4,5,0
8,5,1,53,5,3,3,5,2,1,0
9,5,0,68,5,5,4,5,5,0,1
12,5,0,78,5,5,5,5,5,5,1
5,5,0,39,4,4,4,0,2,3,1
7,5,0,0,4,5,4,4,3,1,1
14,5,0,75,4,5,5,5,4,0,1
5,5,0,37,4,5,5,5,3,1,1
6,5,1,35,4,4,4,4,4,4,0
4,5,0,30,4,5,5,5,4,0,1
5,5,1,30,4,4,5,5,4,3,1
15,5,0,64.5,5,5,4,4,4,2,0
9,5,0,54,5,5,4,5,4,1,0
6,5,0,45,4,3,4,5,4,3,0
12,5,0,60.3,5,0,5,5,4,2,0
4,5,1,32,3,5,0,5,5,0,0
5,5,0,35,5,4,5,5,5,5,0
4,1,1,25,3,4,0,5,2,0,0
14,1,1,0,5,4,5,5,3,5,0
9,1,1,25,3,5,0,4,3,4,0
10,1,1,51,3,4,2,5,3,5,0
13,5,0,90.5,5,5,5,5,5,4,1
6,5,0,55,5,4,4,5,5,5,1
8,5,0,70,5,5,4,5,5,1,1
15,5,0,87,5,5,5,5,5,3,1
9,5,1,60,5,5,3,5,4,5,1
12,5,1,65,5,5,4,5,4,5,1
6,5,1,52,5,4,3,5,4,5,1
13,5,1,61,4,4,4,5,5,4,1
13,5,0,81,5,4,3,4,4,4,1
15,5,0,75,5,5,5,5,4,5,1
6,5,0,60,5,5,3,5,4,5,1
6,5,0,55,3,4,5,5,3,1,1
9,5,1,49,5,5,5,0,4,3,0
13,5,1,57,5,5,5,0,4,5,0
6,5,1,42,5,4,5,5,4,0,0
14,5,1,65,5,4,5,5,5,4,1
6,5,0,65,4,4,4,5,0,0,1
6,5,0,49,5,5,5,5,5,1,1
9,5,0,66,5,5,4,4,4,5,1
12,5,0,70,5,5,5,5,5,5,1
12,5,1,56,4,3,5,4,3,5,0
7,5,1,40,3,2,4,4,3,4,0
12,5,1,71,4,4,5,5,2,4,1
15,5,1,68.5,4,4,5,5,2,4,1
9,5,1,60,5,5,2,5,5,5,0
6,5,1,50,5,5,5,5,5,5,0
12,5,1,58,5,5,4,5,5,5,0
13,5,0,67,5,2,5,5,5,5,1
5,5,0,40,4,3,3,4,4,1,0
8,5,0,60,4,3,3,5,4,1,0
5,5,1,37.5,4,3,4,5,4,5,0
12,5,1,64,4,5,4,4,4,4,0
9,1,0,59,5,5,5,5,5,5,1
6,1,0,44.4,5,5,5,5,5,5,1
7,1,0,62,5,5,4,5,4,4,0
10,1,1,60,5,5,5,5,5,5,0
6,1,0,45,4,5,5,5,4,5,1
9,1,0,58.3,5,5,5,5,4,5,1
13,5,1,64,5,5,5,5,4,5,1
9,5,1,57,5,5,4,5,4,2,1
8,5,0,55,4,4,5,4,5,5,0
13,1,0,67,3,4,4,5,4,4,1
17,1,0,67,4,3,4,4,3,4,1
7,1,0,59,3,4,4,5,4,4,1
10,1,0,57.5,3,1,4,4,3,2,0
6,1,0,47.4,2,1,3,3,3,3,0
12,1,0,65,4,4,5,5,4,5,0
6,1,0,40,4,1,4,5,4,1,0
9,1,0,54.7,4,1,4,5,5,3,0
7,1,1,48.5,4,3,4,5,3,5,0
10,1,1,50,3,4,4,5,4,5,0
16,1,1,53,5,4,4,5,4,4,0
7,1,1,40,3,1,4,4,4,1,0
12,5,0,0,3,3,4,3,4,1,1
13,5,0,62,4,4,3,3,2,2,1
16,5,0,63,3,4,3,5,3,5,1
6,5,1,44.6,5,3,5,5,4,1,0
12,5,1,56,5,4,5,5,5,5,0
9,5,1,56,5,4,5,5,5,1,0
11,5,1,57,4,5,5,5,4,5,0
16,5,1,63,4,4,4,5,4,5,0
7,5,1,51,4,3,5,5,4,5,0
9,5,0,60,5,5,5,5,4,5,1
6,5,0,49,5,4,5,4,4,5,1
14,5,0,72,5,5,5,5,4,4,0
7,5,0,55,5,5,4,5,5,5,0
11,5,0,64,5,5,4,5,4,4,0
7,2,1,50.8,3,5,5,5,4,5,0
9,2,1,62.5,4,5,5,5,4,0,1
10,2,1,74.4,4,4,5,5,4,5,0
15,2,1,72,5,4,5,5,4,5,0
5,2,1,48,3,3,4,5,4,1,0
7,2,1,41.4,3,3,5,2,4,1,0
12,2,1,58,3,3,4,5,4,5,0
7,1,0,61,2,3,5,5,4,5,1
7,1,0,57,2,5,5,5,3,5,0
9,1,0,70,3,5,5,5,2,5,0
14,1,0,68,3,2,4,5,3,3,0
9,1,0,68,3,3,4,5,5,5,0
7,1,0,60,1,0,0,0,0,0,0
12,1,1,60,2,2,4,4,5,5,1
8,1,1,48,4,4,3,5,5,5,1
16,1,1,56.7,4,5,5,5,3,5,1
7,5,1,39.6,4,4,4,5,4,5,1
12,5,1,51,3,4,5,5,4,4,1
12,5,0,69.9,4,2,5,5,4,5,0
6,5,0,54,3,3,4,5,4,5,0
9,5,0,74.1,2,2,3,5,4,5,0
15,5,0,65,3,3,4,5,3,5,0
12,1,0,65,4,4,5,5,5,5,0
14,1,0,70,5,5,5,5,5,5,0
7,1,0,50,4,5,5,5,5,5,0
10,5,1,48,5,5,4,5,4,5,0
14,5,1,51,5,5,5,5,4,5,0
10,1,1,51,4,4,4,3,4,4,0
12,1,1,55,5,5,5,5,4,4,0
7,5,0,57,4,3,5,5,4,5,1
11,5,0,74,5,4,5,4,4,3,1
10,5,0,60,4,3,5,5,4,5,0
8,5,0,50.4,4,3,4,5,4,5,0
7,1,0,64,3,3,5,5,4,4,0
12,5,0,83,4,4,5,5,3,5,0
8,5,0,73.5,4,3,5,5,2,4,0
7,5,1,49,3,1,5,5,3,3,0
10,5,1,54,2,3,3,5,4,3,0
16,5,1,55,4,4,5,5,4,4,0
8,5,1,53,4,4,5,5,3,1,0
8,5,1,55,3,1,5,5,4,1,1
12,5,1,55,4,4,4,5,3,1,1
15,5,1,53,4,3,4,5,4,1,1
9,5,1,53.8,5,5,5,5,4,4,0
9,1,0,50,5,5,5,5,5,5,0
12,1,0,76,5,5,5,5,4,5,0
10,1,1,54.6,5,5,5,5,4,5,0
8,1,1,50.2,5,5,5,5,4,5,0
13,5,0,63,5,5,4,4,4,4,1
9,5,0,57,4,4,4,4,4,5,1
8,5,1,52,2,1,4,5,4,1,0
9,1,1,55,4,5,5,5,4,5,1
8,1,1,61.4,3,0,5,5,4,4,1
10,1,1,65,3,4,5,5,4,5,1
8,1,1,53,4,4,5,5,4,1,1
9,1,1,56,5,5,4,4,2,5,1
11,5,1,55,4,3,4,5,4,1,1
9,1,1,43,5,5,5,5,4,5,0
9,1,1,50,3,2,5,5,2,3,1
13,1,1,48,4,3,5,4,3,2,1
12,1,0,75,4,4,5,5,3,4,0
9,1,0,60,5,3,3,5,4,1,0
10,5,0,60,5,5,4,5,4,5,1
7,5,0,38,5,5,5,5,4,0,1
12,5,1,41,3,4,5,5,2,2,1
9,5,1,40,2,3,4,5,3,0,1
12,5,0,62,3,5,4,5,4,3,1
16,5,0,65,5,5,5,5,4,5,1
13,5,0,60,4,3,3,5,4,5,0
9,5,0,50,4,3,5,5,4,1,0
9,5,1,56,5,5,4,5,5,5,1
13,5,1,55,4,4,3,5,4,5,1
10,5,0,53,5,5,5,5,4,5,1
15,5,0,70,5,4,3,5,4,5,1
13,5,0,58,3,4,5,5,4,5,1
15,5,0,70,5,4,3,5,4,5,1
10,5,0,53,5,5,5,5,4,5,1
13,5,0,58,3,4,5,5,4,5,1
48,5,0,64,4,5,5,5,4,3,0
10,5,0,64,4,4,5,5,3,3,0
14,5,0,70,5,4,3,5,4,3,1
8,5,0,0,5,5,5,5,4,4,1
10,5,0,70,5,4,4,5,4,5,1
11,5,0,79,5,5,4,5,4,5,1
9,5,0,63,5,4,4,5,5,5,1
10,5,0,100,5,5,5,5,5,5,0
12,5,1,60,4,5,5,5,5,5,1
10,5,1,54,3,4,5,5,4,5,1
12,5,1,50,5,4,4,5,4,5,1
8,5,0,52,4,4,5,5,3,0,1
12,5,0,65,5,4,5,5,4,1,1
13,5,0,60,5,5,3,5,4,3,0
8,5,0,50,4,5,3,4,4,3,0
10,5,0,56,4,5,5,5,4,5,0
13,5,0,68,3,1,2,5,3,1,0
16,5,0,59,4,5,4,5,4,4,0
12,5,0,56,3,3,5,5,3,1,0
15,5,0,55,5,5,4,5,2,5,1
13,5,0,55,5,2,4,5,2,5,1
8,5,0,52,3,1,4,4,3,0,0
11,5,0,52,4,3,4,4,3,0,0
9,5,0,62.2,4,5,5,5,4,5,0
12,5,0,65,5,5,4,0,4,5,0
11,5,0,62,5,5,5,5,4,5,1
9,5,0,50,5,5,5,5,5,5,1
16,5,0,70,5,5,5,5,5,3,1
11,5,0,60,5,5,4,5,4,1,1
9,5,0,50,5,4,5,5,4,4,0
12,5,0,0,5,5,5,5,4,5,0
16,5,1,51,5,5,5,5,5,5,1
11,5,1,58,5,5,4,5,5,5,1
11,5,1,50,5,5,4,5,4,5,1
9,5,1,44,5,5,4,4,4,5,1
13,5,1,52,5,4,3,4,4,5,1
8,5,1,48,5,5,5,5,5,3,1
11,5,1,55,4,4,5,5,5,3,1
9,5,1,51,4,4,5,4,4,4,0
14,5,1,57,5,5,5,5,4,5,0
14,5,0,55,4,5,5,5,5,5,1
9,5,0,55,3,4,4,4,4,0,0
10,5,0,68,4,4,4,5,4,5,1
10,1,1,50,5,5,5,5,5,5,0
10,1,1,50.3,5,5,5,4,4,5,0
9,1,0,0,4,5,4,5,4,5,0
10,1,1,51,5,5,5,5,4,4,0
9,1,1,56,5,4,4,4,4,4,0
13,1,1,59,5,4,5,5,5,5,0
12,1,0,67,5,5,5,5,5,5,0
10,1,0,66,5,4,5,5,3,5,0
14,1,0,71,3,3,4,4,1,4,1
10,1,0,67,1,1,5,5,2,4,1
13,1,0,71,2,2,5,5,1,4,1
10,5,0,65,4,5,1,5,5,5,0
13,1,0,65,4,5,5,5,4,5,1
10,1,0,52.3,4,4,3,4,3,4,1
12,1,0,59,4,4,3,4,3,4,1
9,1,0,65,5,5,3,5,5,0,1
11,1,0,75,5,5,5,5,5,5,1
14,1,0,73,5,5,4,5,5,5,1
10,5,1,50,4,2,4,5,4,5,1
11,5,1,45,4,5,4,4,4,5,0
15,5,1,52,5,5,5,5,0,0,0
11,5,1,52,4,4,4,4,4,3,0
14,5,0,63,5,5,5,5,4,3,1
11,5,0,62,4,5,4,4,4,4,1
15,5,0,60,4,4,5,5,3,5,1
12,5,0,59,5,4,5,5,5,4,1
9,5,1,57,4,3,3,5,4,1,0
14,5,1,62,4,3,3,5,3,3,0
12,2,1,65,5,5,5,5,4,5,0
9,2,1,62.3,5,5,5,5,4,5,0
12,2,0,85,5,4,4,3,3,5,0
10,2,0,75,4,3,5,4,3,4,0
11,2,0,85.6,4,4,5,5,4,5,1
11,4,0,82,0,5,0,5,3,4,1
12,4,1,63,5,5,4,5,5,5,0
12,2,1,61.2,5,5,5,5,4,5,1
10,2,1,58.2,5,5,5,5,4,5,1
12,1,1,55,4,2,4,5,4,5,1
9,1,1,52,5,2,5,5,4,5,1
14,1,1,55,4,4,4,5,3,5,0
13,1,0,63,4,4,5,5,4,3,1
12,1,0,63,5,5,4,5,5,5,0
13,1,0,67,4,4,4,5,4,4,1
15,5,1,67.9,5,4,5,4,4,4,0
11,1,0,67,5,0,4,5,4,5,0
11,1,0,60,5,5,5,5,4,5,1
13,1,0,63,5,5,5,5,4,4,1
12,1,0,65,3,3,4,1,1,1,1
17,1,1,63.5,5,5,5,0,4,5,1
11,1,1,56.5,5,4,5,4,4,5,1
12,5,0,75,5,4,4,5,5,5,1
12,5,0,55,5,5,5,5,3,3,1
12,5,0,59,5,5,5,5,3,3,1
12,1,1,25,4,5,5,3,3,2,0
11,2,0,75,5,5,5,5,4,5,1
15,5,1,70,5,4,4,5,4,5,0
12,5,1,67,5,4,4,4,4,4,0
11,5,0,78,4,4,4,4,3,4,1
15,5,0,86,4,4,3,4,4,4,1
15,1,0,78,5,5,4,5,5,5,1
12,1,0,78,5,5,5,5,5,5,1
12,1,1,0,4,4,3,4,4,2,1
12,1,1,52,5,5,5,5,4,2,1
11,1,1,52,5,5,5,5,5,5,1
12,1,0,69.2,5,5,5,5,3,5,1
12,1,1,58.2,5,5,4,5,4,5,0
15,1,1,61.6,4,5,4,5,4,5,0
13,1,1,52.5,3,4,5,5,3,1,1
12,1,0,75,5,5,5,3,3,5,0
16,1,0,50,3,5,5,5,2,4,1
12,1,0,56,5,4,5,5,3,5,0
14,1,0,59,3,4,4,4,3,4,0
14,1,1,50,4,5,5,5,4,4,1
14,1,1,48,5,5,5,5,4,5,0
11,1,1,47.5,5,4,4,5,4,5,0
14,1,1,48,5,4,4,5,4,5,0
11,1,1,55,5,5,4,5,5,3,1
12,5,1,50,5,4,4,5,3,1,0
15,5,1,53,4,5,5,5,4,2,0
11,5,1,55,5,5,5,5,5,5,0
15,5,1,61,5,5,4,5,5,5,0
12,5,1,58,3,4,5,5,4,5,0
12,5,1,62,5,4,4,5,4,5,1
14,1,1,45,5,5,5,5,5,5,1
11,1,1,55,5,5,5,5,5,5,1
15,1,0,68,5,5,4,3,4,5,0
11,1,1,52,5,5,5,5,0,5,1
12,5,1,60,5,5,5,5,5,5,0
14,1,0,67,4,4,4,4,3,4,0
17,1,0,75,4,4,4,3,4,4,0
14,1,0,71,4,3,5,5,3,5,0
12,5,0,65,5,5,3,5,0,0,0
14,1,0,80,5,4,5,5,4,5,1
15,1,0,60,4,4,4,5,4,5,1
14,1,0,71.6,3,1,5,5,4,1,0
12,1,1,25,4,5,4,5,4,5,1
14,5,1,55,5,5,5,5,5,4,1
12,1,0,55,4,3,4,4,3,4,1
15,5,0,66,4,3,4,0,3,3,1
16,1,0,55,5,5,5,5,4,5,0
14,1,0,70,4,4,3,5,2,2,1
13,1,0,65,3,5,5,5,4,5,0
14,1,1,57,5,4,5,5,5,5,0
14,5,1,65.5,4,4,5,5,3,5,0
14,1,0,75,3,4,4,4,4,4,1
14,1,0,63,4,4,4,5,4,3,0
14,1,1,62,3,3,3,5,4,2,1
14,1,0,60.2,5,5,5,5,5,5,0
13,1,1,52,3,3,4,4,4,2,0
16,1,0,72,5,5,5,5,5,5,0
16,5,1,57,5,5,5,5,3,5,0
15,5,1,54,5,4,3,4,4,3,1
15,1,0,79,5,4,4,5,4,0,0
15,1,0,90,4,5,4,5,2,5,1
14,1,1,53,5,5,5,5,4,1,0
16,5,1,51,4,5,4,3,5,1,1
15,5,0,25,5,5,5,5,4,0,1
15,1,1,50,4,4,5,5,4,0,1
17,5,1,56,4,4,4,5,4,5,1
16,5,1,64,5,5,4,5,5,5,0
17,5,0,60,5,5,5,5,5,4,1
16,5,1,49,4,5,4,5,5,5,0
18,5,0,65,3,4,3,5,3,5,1
